,name,urls
117,"28/07/2017 :: B.Tech I Semester Supplementary 
		(R-2012) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Supplementary%20(R-2012)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
118,"28/07/2017 :: B.Tech II Semester Supplementary 
		(R-2012) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20II%20Semester%20Supplementary%20(R-2012)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
119,"28/07/2017 :: B.Tech III Semester Supplementary 
		(R-2012) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20III%20Semester%20Supplementary%20(R-2012)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
120,"28/07/2017 :: B.Tech IV Semester Supplementary 
		(R-2012) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Semester%20Supplementary%20(R-2012)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
121,"28/07/2017 :: B.Tech V Semester Supplementary 
		(R-2012) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20V%20Semester%20Supplementary%20(R-2012)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
122,"28/07/2017 :: B.Tech VI Semester Supplementary 
		(R-2012) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VI%20Semester%20Supplementary%20(R-2012)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
123,"28/07/2017 :: B.Tech VII Semester Supplementary 
		(R-2012) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Semester%20Supplementary%20(R-2012)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
124,"28/07/2017 :: B.Tech I Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
125,"28/07/2017 :: B.Tech II Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20II%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
126,"28/07/2017 :: B.Tech III Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20III%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
127,"28/07/2017 :: B.Tech IV Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20IV%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
128,"28/07/2017 :: B.Tech V Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20V%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
129,"28/07/2017 :: B.Tech VI Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VI%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
130,"28/07/2017 :: B.Tech VII Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
131,"28/07/2017 :: B.Tech VIII Semester Supplementary 
		(R-2009) Revaluation Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VIII%20Semester%20Supplementary%20(R-2009)%20Revaluation%20Result%20-%20March%202017/btechsearch.asp
132,, http://gvpce.ac.in/results/MCA%20I%20Sem%20Supplementary%20%20(R-2015)%20%20Result_%20April%202017/btechsearch.asp
133,"29/06/2017 :: MCA I Semester Supplementary 
		(R-2015) Result - April 2017", http://gvpce.ac.in/results/MCA%20I%20Sem%20Supplementary%20%20(R-2015)%20%20Result_%20April%202017/btechsearch.asp
134,"29/06/2017 :: MCA II Semester Supplementary 
		(R-2015) Result - April 2017", http://gvpce.ac.in/results/MCA%20II%20Sem%20Supplementary%20%20(R-2015)%20%20Result_%20April%202017/btechsearch.asp
135,"29/06/2017 :: MCA III Semester Supplementary 
		(R-2015) Result - April 2017", http://gvpce.ac.in/results/MCA%20III%20Sem%20Supplementary%20%20(R-2015)%20%20Result_%20April%202017/btechsearch.asp
136,"29/06/2017 :: MCA II Semester Supplementary 
		(R-2013) Result - April 2017", http://gvpce.ac.in/results/MCA%20II%20Sem%20Supplementary%20%20(R-2013)%20%20Result_%20April%202017/btechsearch.asp
137,"29/06/2017 :: MCA II Semester Supplementary 
		(R-2013) Result - April 2017", http://gvpce.ac.in/results/MCA%20II%20Sem%20Supplementary%20%20(R-2013)%20%20Result_%20April%202017/btechsearch.asp
138,"29/06/2017 :: MCA III Semester Supplementary 
		(R-2013) Result - April 2017", http://gvpce.ac.in/results/MCA%20III%20Sem%20Supplementary%20%20(R-2013)%20%20Result_%20April%202017/btechsearch.asp
139,"29/06/2017 :: MCA IV Semester Supplementary 
		(R-2013) Result - April 2017", http://gvpce.ac.in/results/MCA%20IV%20Sem%20Supplementary%20%20(R-2013)%20%20Result_%20April%202017/btechsearch.asp
140,"27/06/2017 :: MCA IV Semester Regular (R-2015) 
		Examinations - April 2017"," http://gvpce.ac.in/results/MCA%20IV%20Sem%20Regular%20%20(R-2015)%20(For%202015%20Batch)%20Result_%20April,%202017/btechsearch.asp"
141,"27/06/2017 :: MCA II Semester Regular (R-2015) 
		Examinations - May 2017"," http://gvpce.ac.in/results/MCA%20II%20Sem%20Regular%20%20(R-2016)%20(For%202016%20Batch)%20Result_%20May,%202017/btechsearch.asp"
142,"18/06/2017 :: B.Tech VIII Semester Regular 
		(R-2013) Revaluation Result - April 2017", http://gvpce.ac.in/results/Revaluation%20result%20of%20B.Tech%20VIII%20Sem%20Regular%20%20(R-2013)_April-2017/btechsearch.asp
143,"16/06/2017 :: B.Tech I Semester Supplementary 
		(R-2015) (2015 Admitted Batch) Results - May 2017"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supply%20%20(R-2015)%20(For%202015%20&%202016%20%20Batches)%20Result_May,%202017/btechsearch.asp"
144,"16/06/2017 :: B.Tech II Semester Supplementary 
		(R-2015) (2015 Admitted Batch) Results - May 2017"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supply%20%20(R-2015)%20(For%202015%20batch)%20Result_May,%202017/btechsearch.asp"
145,"16/06/2017 :: B.Tech III Semester Supplementary 
		(R-2015) (2015 Admitted Batch) Results - May 2017"," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supply%20%20(R-2015)%20(For%202015%20batch)%20Result_May,%202017/btechsearch.asp"
146,"16/06/2017 :: B.Tech I Sem (R-2013) Supplementary 
		Results - May 2017"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supply%20%20(R-2013)%20(For%202013%20&%202014%20%20Batches)%20Result_May,%202017/btechsearch.asp"
147,"16/06/2017 :: B.Tech II Sem (R-2013) Supplementary 
		Results - May 2017"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supply%20%20(R-2013)%20(For%202013%20&%202014%20%20Batches)%20Result_May,%202017/btechsearch.asp"
148,"13/06/2017 :: B.Tech II Sem (R-2015) Regular (For 
		2016 Admitted Batch) Results - May 2017"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Regular%20%20(R-2015)%20(For%202016%20batch)%20Result_May,%202017/btechsearch.asp"
149,"09/06/2017 :: B.Tech IV Semester Regular (R-2015) 
		Results - April 2017"," http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Regular%20%20(R-2015)%20(For%202015%20%20Batch)%20Result_April,%202017/btechsearch.asp"
150,"09/06/2017 :: B.Tech VI Semester (R-2012) 
		Supplementary Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Supply%20%20(R-2012)%20(For%202012%20Batch)%20Result_%20April,%202017/btechsearch.asp"
151,"09/06/2017 :: B.Tech VI Semester (R-2009) 
		Supplementary Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Supply%20%20(R-2009)%20(For%202009,%202010%20&%202011%20%20Batches)%20Result_April,%202017/btechsearch.asp"
152,"09/06/2017 :: B.Tech V Semester (R-2012) 
		Supplementary Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supply%20%20(R-2012)%20(For%202012%20Batch)%20Result_April,%202017/btechsearch.asp"
153,"09/06/2017 :: B.Tech V Semester (R-2009) 
		Supplementary Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supply%20%20(R-2009)%20(For%202009,%202010%20&%20%202011%20Batches)%20Result_%20April,%202017/btechsearch.asp"
154,"09/06/2017 :: B.Tech VI Semester Supplementary 
		(R-2013) Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Supply%20%20(R-2013)%20(For%202013%20Batche)%20Result_April,%202017/btechsearch.asp"
155,"09/06/2017 :: B.Tech V Semester Supplementary 
		(R-2013) Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Supply%20%20(R-2013)%20(For%202013%20&%202014%20%20Batches)%20Result_April,%202017/btechsearch.asp"
156,"09/06/2017 :: B.Tech IV Semester Supplementary 
		(R-2013) Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supply%20%20(R-2013)%20(For%202013%20&%202014%20Batches)%20Result_%20April,%202017/btechsearch.asp"
157,"09/06/2017 :: B.Tech III Semester Supplementary 
		(R-2013) Result - April 2017"," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supply%20%20(R-2013)%20(For%202013%20&%202013%20%20Batches)%20Result_%20April,%202017/btechsearch.asp"
158,"02/06/2017 :: B.Tech VI Semester (R-2013)(For 2014 
		Admitted Batch) Regular Result - April 2017", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(R-2013)_April%20-2017/btechsearch.asp
159,"02/06/2017 :: B.Tech VIII Sem Supplementary 
		(R-2012) Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Supplementary%20(R-2012)%20Result_%20March%202017/btechsearch.asp
160,"02/06/2017 :: B.Tech VIII Sem Supplementary 
		(R-2009) Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Supplementary%20(R-2009)%20Result_%20March%202017/btechsearch.asp
161,"02/06/2017 :: B.Tech VII Sem Supplementary 
		(R-2013) Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Supplementary%20(R-2013)%20Result_%20March%202017/btechsearch.asp
162,"02/06/2017 :: B.Tech VII Sem Supplementary 
		(R-2012) Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Supplementary%20(R-2012)%20Result_%20March%202017/btechsearch.asp
163,"02/06/2017 :: B.Tech VII Sem Supplementary 
		(R-2009) Result - March 2017", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Supplementary%20(R-2009)%20Result_%20March%202017/btechsearch.asp
164,"31/05/2017 :: B.Tech IV Semester Supplementary 
		Results (R-2012) - March 2017"," http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supply%20%20(R-2012)%20(For%202012%20Batch)%20Result_%20March,%202017/btechsearch.asp"
165,"31/05/2017 :: B.Tech IV Semester Supplementary 
		Results (R-2009) - March 2017"," http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Supply%20%20(R-2009)%20(For%202011,%202010%20&%202009%20Batches)%20Result_%20March,%202017/btechsearch.asp"
166,"31/05/2017 :: B.Tech III Semester Supplementary 
		Results (R-2012) - March 2017"," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supply%20%20(R-2012)%20(For%202012%20Batch)%20Result_%20March,%202017/btechsearch.asp"
167,"31/05/2017 :: B.Tech III Semester Supplementary 
		Results (R-2009) - March 2017"," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Supply%20%20(R-2009)%20(For%202011,%202010%20&%202009%20Batches)%20Result_%20March,%202017/btechsearch.asp"
168,"31/05/2017 :: B.Tech II Semester Supplementary 
		Results (R-2012) - March 2017"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supply%20%20(R-2012)%20(For%202012%20Batch)%20Result_%20March,%202017/btechsearch.asp"
169,"31/05/2017 :: B.Tech II Semester Supplementary 
		Results (R-2009) - March 2017"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Supply%20%20(R-2009)%20(For%202011,%202010%20&%202009%20Batches)%20Result_%20March,%202017/btechsearch.asp"
170,"31/05/2017 :: B.Tech I Semester Supplementary 
		Results (R-2012) - March 2017"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supply%20%20(R-2012)%20(For%202012%20Batch)%20Result_%20March,%202017/btechsearch.asp"
171,"31/05/2017 :: B.Tech I Semester Supplementary 
		Results (R-2009) - March 2017"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Supply%20%20(R-2009)%20(For%202011,%202010%20&%202009%20Batches)%20Result_%20March,%202017/btechsearch.asp"
172,"11/05/2017 :: M.Tech I Semester (Regular &amp; 
		Supplementary) (R-2015) Revaluation Result - December 2016", http://gvpce.ac.in/results/M.Tech%20I%20Semester%20(R&S)_(R-2015)_Revaluation%20Result_December%202016/btechsearch.asp
173,"11/05/2017 :: M.Tech I Semester (R-2013) 
		Supplementary Revaluation Result - December 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(Sup)%20Revaluation%20Result%20(R-2013)_%20December%202016/btechsearch.asp
174,"06/05/2017 :: B.Tech VIII Semester (R-2013) 
		Regular Result - March 2017"," http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Regular%20%20(R-2013)%20(For%202013%20Batch)%20Result_%20March,%202017/btechsearch.asp"
175,"20/03/2017 :: M.Tech I Semester (R-2015)(For 2016 
		Admitted Batch) Regular Results - December 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(Reg)%20(R-2015)_%20December%202016%20(For%202016%20Admitted%20Batch)/btechsearch.asp
176,"20/03/2017 :: M.Tech I Semester Supplementary 
		(R-2015) Results - December 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20Supple%20(R-2015)-December-2016/btechsearch.asp
177,"20/03/2017 :: M.Tech II Semester Supplementary 
		(R-2015) Results - December 2016", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(Supplementary)%20(R-2015)_%20December%202016/btechsearch.asp
178,"20/03/2017 :: M.Tech I Semester Supplementary 
		(R-2013) Results - December 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(R-2013)%20Supplementary-December-2016/btechsearch.asp
179,"20/03/2017 :: M.Tech II Semester Supplementary 
		(R-2013) Results - December 2016", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(R-2013)%20Supplementary-December-2016/btechsearch.asp
180,"16/03/2017 :: B.Tech I Semester Regular (R-2015) 
		(2016 Admitted Batch) Revaluation Results - December 2016", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Regular%20(R-2015)%20(2016%20Admitted%20Batch)%20Revalution%20Results-%20December-2016/btechsearch.asp
181,"11/03/2017 :: B.Tech I Semester Supplementary 
		(R-2015) Revaluation Result - December 2016", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Supplementary%20(R-2015)%20%20Revaluation%20Result%20-%20December2016/btechsearch.asp
182,"11/03/2017 :: B.Tech II Semester Supplementary 
		(R-2015) Revaluation Result - December 2016", http://gvpce.ac.in/results/B.Tech%20II%20Semester%20Supplementary%20(R-2015)%20%20%20Revaluation%20Result%20-%20December%202016/btechsearch.asp
183,"11/03/2017 :: B.Tech I Semester Supplementary 
		(R-2013) Revaluation Result - December 2016", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result%20-%20December%202016/btechsearch.asp
184,"11/03/2017 :: B.Tech II Semester Supplementary 
		(R-2013) Revaluation Result - December 2016", http://gvpce.ac.in/results/B.Tech%20II%20Semester%20Supplementary%20(R-2013)%20%20Revaluation%20Result%20-%20December-2016/btechsearch.asp
185,"11/03/2017 :: B.Tech III Semester Supplementary 
		(R-2013) Revaluation Result - October 2016", http://gvpce.ac.in/results/B.Tech%20III%20Semester%20Supplementary%20(R-2013)%20%20%20Revaluation%20Result%20-%20October%20-2016/btechsearch.asp
186,"11/03/2017 :: B.Tech IV Semester Supplementary 
		(R-2013) Revaluation Result - October 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Semester%20Supplementary%20(R-2013)%20%20%20Revaluation%20Result%20-%20October%20-2016/btechsearch.asp
187,"11/03/2017 :: B.Tech VI Semester Supplementary 
		(R-2013) Revaluation Result - October 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Semester%20Supplementary%20(R-2013)%20%20%20Revaluation%20Result%20-%20October%20-2016/btechsearch.asp
188,"04/03/2017 :: B.Tech VII Semester Regular &amp; Supply 
		(R-2013) Revaluation Result - November 2016"," http://gvpce.ac.in/results/Revaluation%20result%20of%20B.Tech%20VII%20Sem%20Regular%20&%20supply%20%20(R-2013)_November,%202016/btechsearch.asp"
189,"04/03/2017 :: B.Tech V Semester Regular &amp; Supply 
		(R-2013) Revaluation Result - October 2016"," http://gvpce.ac.in/results/Revaluation%20result%20of%20B.Tech%20V%20Sem%20Regular%20&%20supply%20%20(R-2013)_October,%202016/btechsearch.asp"
190,"04/03/2017 :: B.Tech III Semester Regular (R-2015) 
		(For 2015 Batch) Revalution Result - October 2016", http://gvpce.ac.in/results/Revalution%20Result%20of%20B.Tech%20III%20Sem%20Regular%20%20(R-2015)%20(For%202015%20Batch)-October-2016/btechsearch.asp
191,"04/03/2017 :: MCA I Semester Regular (R-2015) 
		Revaluation Result - December 2016", http://gvpce.ac.in/results/M.C.A%20I%20Semester%20Regular%20%20(R-2015)%20Revaluation%20Result%20-December-2016/btechsearch.asp
192,"04/03/2017 :: MCA III Semester Regular (R-2015) 
		Revaluation Result - December 2016", http://gvpce.ac.in/results/M.C.A%20III%20Semester%20Regular%20%20(R-2015)%20Revaluation%20Result%20-December-2016/btechsearch.asp
193,"04/03/2017 :: MCA IV Semester Supplementary 
		(R-2013) Revaluation Result - November 2016", http://gvpce.ac.in/results/M.C.A%20IV%20Semester%20Supplementary%20(R-2013)%20Revaluation%20Result-November-2016/btechsearch.asp
194,"04/03/2017 :: MCA V Semester Regular (R-2013) 
		Revaluation Result - November 2016", http://gvpce.ac.in/results/M.C.A%20V%20Semester%20Regular%20%20(R-2013)%20Revaluation%20Result%20-November-2016/btechsearch.asp
195,"04/03/2017 :: MCA I Semester Supplementary 
		(R-2013) Revaluation Result - December 2016", http://gvpce.ac.in/results/M.C.A%20I%20Semester%20Supplementary%20%20(R-2013)%20Revaluation%20Result%20-December-2016/btechsearch.asp
196,"06/02/2017 :: MCA I Semester Regular (R-2015) (For 
		2016 Batch) Result - December 2016"," http://gvpce.ac.in/results/MCA%20I%20Sem%20Regular%20%20(R-2015)%20(For%202016%20Batch)%20Result_%20December,%202016/btechsearch.asp"
197,"06/02/2017 :: MCA I Semester Supplementary 
		(R-2015) Result - December 2016"," http://gvpce.ac.in/results/MCA%20I%20Sem%20Supplementary%20%20(R-2015)%20%20Result_%20December,%202016/btechsearch.asp"
198,"06/02/2017 :: MCA I Semester Supplementary 
		(R-2013) Result - December 2016"," http://gvpce.ac.in/results/MCA%20I%20Sem%20Supplementary%20%20(R-2013)%20%20Result_%20December,%202016/btechsearch.asp"
199,"02/02/2017 :: B.Tech I Semester Regular (R-2015) 
		(2016 Admitted Batch) Results - December-2016"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Regular%20%20(R-2015)%20(For%202016%20Batch)%20Result_%20December,%202016/btechsearch.asp"
200,"02/02/2017 :: B.Tech I Semester Supplementary 
		(R-2015) (For 2015 Batch) Result - December 2016"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20supply%20%20(R-2015)%20(For%202015%20Batch)%20Result_%20December,%202016/btechsearch.asp"
201,"02/02/2017 :: B.Tech II Semester Supplementary 
		(R-2015) (For 2015 Batch) Result - December 2016"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20supply%20%20(R-2015)%20(For%202015%20Batch)%20Result_%20December,%202016/btechsearch.asp"
202,"02/02/2017 :: B.Tech I Semester Supplementary 
		(R-2013) (For 2013 Batch) Result - December 2016"," http://gvpce.ac.in/results/B.Tech%20I%20Sem%20supply%20%20(R-2013)%20(For%202013%20Batch)%20Result_%20December,%202016/btechsearch.asp"
203,"02/02/2017 :: B.Tech II Semester Supplementary 
		(R-2013) (For 2013 Batch) Result - December 2016"," http://gvpce.ac.in/results/B.Tech%20II%20Sem%20supply%20%20(R-2013)%20(For%202013%20Batch)%20Result_%20December,%202016/btechsearch.asp"
204,"20/01/2017 :: B.Tech VI Semester (R-2013) 
		Supplementary Examinations - October-2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(Supple)%20(R-2013)_%20October%202016/btechsearch.asp
205,"20/01/2017 :: B.Tech IV Semester (R-2013) 
		Supplementary Examinations - October-2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Supple)%20(R-2013)_%20October%202016/btechsearch.asp
206,"20/01/2017 :: B.Tech III Semester (R-2013) 
		Supplementary Examinations - October-2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Supple)%20(R-2013)_%20October%202016/btechsearch.asp
207,"19/01/2017 :: MCA III Semester Regular (R-2015) 
		Examinations Results"," http://gvpce.ac.in/results/MCA%20III%20Sem%20Regular%20%20(R-2015)%20(For%202015%20Batch)%20Result_%20November,%202016/btechsearch.asp"
208,- November 2016," http://gvpce.ac.in/results/MCA%20III%20Sem%20Regular%20%20(R-2015)%20(For%202015%20Batch)%20Result_%20November,%202016/btechsearch.asp"
209,"19/01/2017 :: MCA V Semester Regular (R-2013) 
		Examinations Results - November 2016", http://gvpce.ac.in/results/MCA%20V%20(Reg%20&%20Sup)_November-2016/btechsearch.asp
210,"19/01/2017 :: MCA II Semester Supplementary 
		(R-2015) Examinations Results - November 2016", http://gvpce.ac.in/results/MCA%20II%20(Sup)%20(R-2015)%20November%202016/btechsearch.asp
211,"19/01/2017 :: MCA IV Supplementary (R-2013) 
		Examination Results - November 2016", http://gvpce.ac.in/results/MCA%20IV%20(Reg%20&%20Sup)_November-2016/btechsearch.asp
212,"19/01/2017 :: MCA V Semester Supplementary 
		(R-2013) Examinations Results - November 2016", http://gvpce.ac.in/results/MCA%20V%20Supple%20(R-2013)_November-2016/btechsearch.asp
213,"19/01/2017 :: MCA III Semester Supplementary 
		(R-2013) Examinations Results - November 2016", http://gvpce.ac.in/results/MCA%20III%20(Sup)%20(R-2013)_November%20%202016/btechsearch.asp
214,"19/01/2017 :: MCA II Semester Supplementary 
		(R-2013) Examinations Results - November 2016", http://gvpce.ac.in/results/MCA%20II%20(Sup)%20(R-2013)%20November%202016/btechsearch.asp
215,"07/01/2017 :: B.Tech I Sem (Sup) (R-2012) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Sup)%20(R-2012)_%20September%202016_Revaluatio%20Result/btechsearch.asp
216,"07/01/2017 :: B.Tech II Sem (Sup) (R-2012) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(Sup)%20(R-2012)_%20September%202016_Revaluatio%20Result/btechsearch.asp
217,"07/01/2017 :: B.Tech III Sem (Sup) (R-2012) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Sup)%20(R-2012)_%20September%202016_Revaluatio%20Result/btechsearch.asp
218,"07/01/2017 :: B.Tech IV Sem (Sup) (R-2012) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Sup)%20(R-2012)_%20September%202016_Revaluatio%20Result/btechsearch.asp
219,"07/01/2017 :: B.Tech V Sem (Sup) (R-2012) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Sup)%20(R-2012)_%20September%202016_Revaluatio%20Result/btechsearch.asp
220,"07/01/2017 :: B.Tech VI Sem (Sup) (R-2012) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(Sup)%20(R-2012)_%20September%202016_Revaluatio%20Result/btechsearch.asp
221,"07/01/2017 :: B.Tech VII Sem (Sup) (R-2012) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(Sup)%20(R-2012)_%20September%202016_Revaluatio%20Result/btechsearch.asp
222,"07/01/2017 :: B.Tech I Sem (Sup) (R-2009) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Sup)%20(R-2009)_%20September%202016_Revaluatio%20Result/btechsearch.asp
223,"07/01/2017 :: B.Tech II Sem (Sup) (R-2009) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(Sup)%20(R-2009)_%20September%202016_Revaluatio%20Result/btechsearch.asp
224,"07/01/2017 :: B.Tech III Sem (Sup) (R-2009) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Sup)%20(R-2009)_%20September%202016_Revaluatio%20Result/btechsearch.asp
225,"07/01/2017 :: B.Tech IV Sem (Sup) (R-2009) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Sup)%20(R-2009)_%20September%202016_Revaluatio%20Result/btechsearch.asp
226,"07/01/2017 :: B.Tech V Sem (Sup) (R-2009) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Sup)%20(R-2009)_%20September%202016_Revaluatio%20Result/btechsearch.asp
227,"07/01/2017 :: B.Tech VI Sem (Sup) (R-2009) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(Sup)%20(R-2009)_%20September%202016_Revaluatio%20Result/btechsearch.asp
228,"07/01/2017 :: B.Tech VII Sem (Sup) (R-2009) 
		Revaluation Result - September 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(Sup)%20(R-2009)_%20September%202016_Revaluatio%20Result/btechsearch.asp
229,"06/01/2017 :: B.Tech VII Semester (R-2013) Regular 
		Result - October 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(Reg)%20(R-2013)_%20October%202016/btechsearch.asp
230,"03/01/2017 :: B.Tech III Semester (R-2015) Regular 
		Results - October 2016", http://gvpce.ac.in/results/B.Tech%20III%20Semester%20(R-2015)%20Regular%20Results-October-2016/btechsearch.asp
231,"26/12/2016 :: B.Tech V Semester (Regular) (R-2013) 
		(For 2014 Admitted Batch) Results - October 2016", http://gvpce.ac.in/results/B.Tech%20V%20Semester%20(Regular)_(R-2013)_October%202016%20(For%202014%20Admitted%20Batch)/btechsearch.asp
232,"26/12/2016 :: B.Tech V Semester (Supply) (R-2013) 
		(For 2013 Admitted Batch) Results - October 2016", http://gvpce.ac.in/results/B.Tech%20V%20Semester%20(Supplementary)_(R-2013)_October%202016%20(For%202013%20Admitted%20Batch)/btechsearch.asp
233,"08/12/2016 :: M.Tech II Semester (Supply) (R-2015) 
		Revaluation Results - August 2016", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(Sup)%20Revaluation%20Result%20(R-2015)_%20August%202016/btechsearch.asp
234,"08/12/2016 :: M.Tech I Semester (Supply) (R-2015) 
		Revaluation Results - August 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(Sup)%20Revaluation%20Result%20(R-2015)_%20August%202016/btechsearch.asp
